country_id,product,flow,year,ratio
Switzerland,roundwood,EXPORTS,2021,100.56
Switzerland,sawnwood,IMPORTS,2007,740.59
Switzerland,sawnwood,EXPORTS,2007,270.13
Switzerland,sawnwood,IMPORTS,2008,784.75
Switzerland,sawnwood,EXPORTS,2008,269.71
Switzerland,sawnwood,IMPORTS,2009,748.03
Switzerland,sawnwood,EXPORTS,2009,219.02
Switzerland,sawnwood,IMPORTS,2010,753.83
Switzerland,sawnwood,EXPORTS,2010,238.87
Switzerland,sawnwood,IMPORTS,2011,847.77
Switzerland,sawnwood,EXPORTS,2011,300.28
Switzerland,sawnwood,IMPORTS,2012,808.34
Switzerland,sawnwood,EXPORTS,2012,268.37
Switzerland,sawnwood,IMPORTS,2013,845.09
Switzerland,sawnwood,EXPORTS,2013,279.42
Switzerland,sawnwood,IMPORTS,2014,885.3
Switzerland,sawnwood,EXPORTS,2014,283.14
Switzerland,sawnwood,IMPORTS,2015,775.92
Switzerland,sawnwood,EXPORTS,2015,240.16
Switzerland,sawnwood,IMPORTS,2016,776.97
Switzerland,sawnwood,EXPORTS,2016,223.79
Switzerland,sawnwood,IMPORTS,2017,833.28
Switzerland,sawnwood,EXPORTS,2017,234.12
Switzerland,sawnwood,IMPORTS,2018,904.84
Switzerland,sawnwood,EXPORTS,2018,256.08
Switzerland,sawnwood,IMPORTS,2019,915.51
Switzerland,sawnwood,EXPORTS,2019,260.32
Switzerland,sawnwood,IMPORTS,2020,978.52
Switzerland,sawnwood,EXPORTS,2020,267.07
Switzerland,sawnwood,IMPORTS,2021,997.75
Switzerland,sawnwood,EXPORTS,2021,246.14
Switzerland,veneer sheets,IMPORTS,2007,4843.78
Switzerland,veneer sheets,EXPORTS,2007,3928.11
Switzerland,veneer sheets,IMPORTS,2008,5263.27
Switzerland,veneer sheets,EXPORTS,2008,4179.6
Switzerland,veneer sheets,IMPORTS,2009,4467.73
Switzerland,veneer sheets,EXPORTS,2009,4088.23
Switzerland,veneer sheets,IMPORTS,2010,4230.27
Switzerland,veneer sheets,EXPORTS,2010,3966.53
Switzerland,veneer sheets,IMPORTS,2011,4214.36
Switzerland,veneer sheets,EXPORTS,2011,4103.58
Switzerland,veneer sheets,IMPORTS,2012,3849.94
Switzerland,veneer sheets,EXPORTS,2012,3507.78
Switzerland,veneer sheets,IMPORTS,2013,4310.8
Switzerland,veneer sheets,EXPORTS,2013,3239.54
Switzerland,veneer sheets,IMPORTS,2014,4124.66
Switzerland,veneer sheets,EXPORTS,2014,3420.62
Switzerland,veneer sheets,IMPORTS,2015,3349.6
Switzerland,veneer sheets,EXPORTS,2015,3700.72
Switzerland,veneer sheets,IMPORTS,2016,3359.32
Switzerland,veneer sheets,EXPORTS,2016,3259.7
Switzerland,veneer sheets,IMPORTS,2017,4067.98
Switzerland,veneer sheets,EXPORTS,2017,3272.49
Switzerland,veneer sheets,IMPORTS,2018,4335.96
Switzerland,veneer sheets,EXPORTS,2018,3235.43
Switzerland,veneer sheets,IMPORTS,2019,4005.6
Switzerland,veneer sheets,EXPORTS,2019,5031.18
Switzerland,veneer sheets,IMPORTS,2020,4239.82
Switzerland,veneer sheets,EXPORTS,2020,5325.37
Switzerland,veneer sheets,IMPORTS,2021,4411.74
Switzerland,veneer sheets,EXPORTS,2021,3940.69
Switzerland,wood charcoal,IMPORTS,2007,664.49
Switzerland,wood charcoal,EXPORTS,2007,314.81
Switzerland,wood charcoal,IMPORTS,2008,716.42
Switzerland,wood charcoal,EXPORTS,2008,231.5
Switzerland,wood charcoal,IMPORTS,2009,765.29
Switzerland,wood charcoal,EXPORTS,2009,839.73
Switzerland,wood charcoal,IMPORTS,2010,754.47
Switzerland,wood charcoal,EXPORTS,2010,1600.67
Switzerland,wood charcoal,IMPORTS,2011,824.21
Switzerland,wood charcoal,EXPORTS,2011,2127.33
Switzerland,wood charcoal,IMPORTS,2012,722.66
Switzerland,wood charcoal,EXPORTS,2012,969.0
Switzerland,wood charcoal,IMPORTS,2013,753.87
Switzerland,wood charcoal,EXPORTS,2013,1797.83
Switzerland,wood charcoal,IMPORTS,2014,746.33
Switzerland,wood charcoal,IMPORTS,2015,648.82
Switzerland,wood charcoal,IMPORTS,2016,683.4
Switzerland,wood charcoal,EXPORTS,2016,2029.4
Switzerland,wood charcoal,IMPORTS,2017,735.94
Switzerland,wood charcoal,EXPORTS,2017,6769.33
Switzerland,wood charcoal,IMPORTS,2018,799.85
Switzerland,wood charcoal,EXPORTS,2018,2272.11
Switzerland,wood charcoal,IMPORTS,2019,798.6
Switzerland,wood charcoal,EXPORTS,2019,2515.5
Switzerland,wood charcoal,IMPORTS,2020,845.3
Switzerland,wood charcoal,EXPORTS,2020,2662.5
Switzerland,wood charcoal,IMPORTS,2021,908.58
Switzerland,wood charcoal,EXPORTS,2021,2735.5
Switzerland,wood fuel,IMPORTS,2007,165.33
Switzerland,wood fuel,EXPORTS,2007,49.05
Switzerland,wood fuel,IMPORTS,2008,192.56
Switzerland,wood fuel,EXPORTS,2008,58.57
Switzerland,wood fuel,IMPORTS,2009,181.27
Switzerland,wood fuel,EXPORTS,2009,58.67
Switzerland,wood fuel,IMPORTS,2010,208.79
Switzerland,wood fuel,EXPORTS,2010,58.4
Switzerland,wood fuel,IMPORTS,2011,225.54
Switzerland,wood fuel,EXPORTS,2011,68.48
Switzerland,wood fuel,IMPORTS,2012,199.77
Switzerland,wood fuel,EXPORTS,2012,63.87
Switzerland,wood fuel,IMPORTS,2013,223.14
Switzerland,wood fuel,EXPORTS,2013,64.72
Switzerland,wood fuel,IMPORTS,2014,226.09
Switzerland,wood fuel,EXPORTS,2014,65.1
Switzerland,wood fuel,IMPORTS,2015,201.01
Switzerland,wood fuel,EXPORTS,2015,60.55
Switzerland,wood fuel,IMPORTS,2016,197.36
Switzerland,wood fuel,EXPORTS,2016,45.66
Switzerland,wood fuel,IMPORTS,2017,239.68
Switzerland,wood fuel,EXPORTS,2017,65.72
Switzerland,wood fuel,IMPORTS,2018,254.62
Switzerland,wood fuel,EXPORTS,2018,63.15
Switzerland,wood fuel,IMPORTS,2019,245.05
Switzerland,wood fuel,EXPORTS,2019,55.75
Switzerland,wood fuel,IMPORTS,2020,259.38
Switzerland,wood fuel,EXPORTS,2020,59.01
Switzerland,wood fuel,IMPORTS,2021,268.92
Switzerland,wood fuel,EXPORTS,2021,48.74
Switzerland,"wood residue, chips and particles",IMPORTS,2007,44.74
Switzerland,"wood residue, chips and particles",EXPORTS,2007,20.89
Switzerland,"wood residue, chips and particles",IMPORTS,2008,51.11
Switzerland,"wood residue, chips and particles",EXPORTS,2008,15.98
Switzerland,"wood residue, chips and particles",IMPORTS,2009,53.85
Switzerland,"wood residue, chips and particles",EXPORTS,2009,19.92
Switzerland,"wood residue, chips and particles",IMPORTS,2010,54.97
Switzerland,"wood residue, chips and particles",EXPORTS,2010,26.26
Switzerland,"wood residue, chips and particles",IMPORTS,2011,34.63
Switzerland,"wood residue, chips and particles",EXPORTS,2011,16.22
Switzerland,"wood residue, chips and particles",IMPORTS,2012,32.44
Switzerland,"wood residue, chips and particles",EXPORTS,2012,45.62
Switzerland,"wood residue, chips and particles",IMPORTS,2013,35.79
Switzerland,"wood residue, chips and particles",EXPORTS,2013,43.45
Switzerland,"wood residue, chips and particles",IMPORTS,2014,36.87
Switzerland,"wood residue, chips and particles",EXPORTS,2014,45.04
Switzerland,"wood residue, chips and particles",IMPORTS,2015,30.8
Switzerland,"wood residue, chips and particles",EXPORTS,2015,36.25
Switzerland,"wood residue, chips and particles",IMPORTS,2016,29.73
Switzerland,"wood residue, chips and particles",EXPORTS,2016,28.88
Switzerland,"wood residue, chips and particles",IMPORTS,2017,46.69
Switzerland,"wood residue, chips and particles",EXPORTS,2017,25.68
Switzerland,"wood residue, chips and particles",IMPORTS,2018,54.31
Switzerland,"wood residue, chips and particles",EXPORTS,2018,33.69
Switzerland,"wood residue, chips and particles",IMPORTS,2019,54.48
Switzerland,"wood residue, chips and particles",EXPORTS,2019,27.93
Switzerland,"wood residue, chips and particles",IMPORTS,2020,57.67
Switzerland,"wood residue, chips and particles",EXPORTS,2020,37.22
Switzerland,"wood residue, chips and particles",IMPORTS,2021,50.3
Switzerland,"wood residue, chips and particles",EXPORTS,2021,35.97
Switzerland,wood-based panels,IMPORTS,2007,650.13
Switzerland,wood-based panels,EXPORTS,2007,466.66
Switzerland,wood-based panels,IMPORTS,2008,730.96
Switzerland,wood-based panels,EXPORTS,2008,567.25
Switzerland,wood-based panels,IMPORTS,2009,617.74
Switzerland,wood-based panels,EXPORTS,2009,286.84
Switzerland,wood-based panels,IMPORTS,2010,564.24
Switzerland,wood-based panels,EXPORTS,2010,414.72
Switzerland,wood-based panels,IMPORTS,2011,684.41
Switzerland,wood-based panels,EXPORTS,2011,481.36
Switzerland,wood-based panels,IMPORTS,2012,629.99
Switzerland,wood-based panels,EXPORTS,2012,467.49
Switzerland,wood-based panels,IMPORTS,2013,656.72
Switzerland,wood-based panels,EXPORTS,2013,522.34
Switzerland,wood-based panels,IMPORTS,2014,705.08
Switzerland,wood-based panels,EXPORTS,2014,543.59
Switzerland,wood-based panels,IMPORTS,2015,579.99
Switzerland,wood-based panels,EXPORTS,2015,489.55
Switzerland,wood-based panels,IMPORTS,2016,565.7
Switzerland,wood-based panels,EXPORTS,2016,524.47
Switzerland,wood-based panels,IMPORTS,2017,602.83
Switzerland,wood-based panels,EXPORTS,2017,560.91
Switzerland,wood-based panels,IMPORTS,2018,670.06
Switzerland,wood-based panels,EXPORTS,2018,565.3
Switzerland,wood-based panels,IMPORTS,2019,641.12
Switzerland,wood-based panels,EXPORTS,2019,544.51
Switzerland,wood-based panels,IMPORTS,2020,678.6
Switzerland,wood-based panels,EXPORTS,2020,576.35
Switzerland,wood-based panels,IMPORTS,2021,626.7
Switzerland,wood-based panels,EXPORTS,2021,540.79
Switzerland,woodpulp,IMPORTS,2007,673.2
Switzerland,woodpulp,EXPORTS,2007,964.15
Switzerland,woodpulp,IMPORTS,2008,744.36
Switzerland,woodpulp,EXPORTS,2008,1023.68
Switzerland,woodpulp,IMPORTS,2009,555.29
Switzerland,woodpulp,EXPORTS,2009,581.6
Switzerland,woodpulp,IMPORTS,2010,787.7
Switzerland,woodpulp,EXPORTS,2010,540.37
Switzerland,woodpulp,IMPORTS,2011,769.62
Switzerland,woodpulp,EXPORTS,2011,444.63
Switzerland,woodpulp,IMPORTS,2012,703.41
Switzerland,woodpulp,EXPORTS,2012,1142.96
Switzerland,woodpulp,IMPORTS,2013,720.93
Switzerland,woodpulp,EXPORTS,2013,880.62
Switzerland,woodpulp,IMPORTS,2014,727.38
Switzerland,woodpulp,EXPORTS,2014,567.48
Switzerland,woodpulp,IMPORTS,2015,682.87
Switzerland,woodpulp,EXPORTS,2015,208.49
Switzerland,woodpulp,IMPORTS,2016,630.92
Switzerland,woodpulp,IMPORTS,2017,664.38
Switzerland,woodpulp,EXPORTS,2017,1450.57
Switzerland,woodpulp,IMPORTS,2018,814.03
Switzerland,woodpulp,EXPORTS,2018,1310.79
Switzerland,woodpulp,IMPORTS,2019,746.9
Switzerland,woodpulp,EXPORTS,2019,2515.5
Switzerland,woodpulp,IMPORTS,2020,790.58
Switzerland,woodpulp,EXPORTS,2020,2662.5
Switzerland,woodpulp,IMPORTS,2021,616.61
Switzerland,woodpulp,EXPORTS,2021,893.22
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2011,284.84
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2011,234.02
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2012,280.13
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2012,222.44
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2013,295.16
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2013,215.9
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2014,297.54
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2014,264.35
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2015,228.9
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2015,294.64
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2016,231.5
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2016,79.27
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2017,230.47
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2017,271.58
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2018,246.19
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2018,257.62
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2019,243.67
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2019,205.69
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2020,257.92
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2020,217.72
Switzerland,wood pellets and other wood agglomerates,IMPORTS,2021,255.86
Switzerland,wood pellets and other wood agglomerates,EXPORTS,2021,222.62
Switzerland,recovered post-consumer wood,IMPORTS,2017,18.78
Switzerland,recovered post-consumer wood,EXPORTS,2017,9.14
Switzerland,recovered post-consumer wood,IMPORTS,2018,76.06
Switzerland,recovered post-consumer wood,EXPORTS,2018,10.22
Switzerland,recovered post-consumer wood,IMPORTS,2019,71.34
Switzerland,recovered post-consumer wood,EXPORTS,2019,10.75
Switzerland,recovered post-consumer wood,IMPORTS,2020,75.51
Switzerland,recovered post-consumer wood,EXPORTS,2020,11.38
Switzerland,recovered post-consumer wood,IMPORTS,2021,116.72
Switzerland,recovered post-consumer wood,EXPORTS,2021,7.71
Tajikistan,"paper,print and packaging",IMPORTS,2007,1151.52
Tajikistan,"paper,print and packaging",IMPORTS,2008,1151.52
Tajikistan,"paper,print and packaging",IMPORTS,2009,1151.52
Tajikistan,"paper,print and packaging",IMPORTS,2010,1151.52
Tajikistan,"paper,print and packaging",IMPORTS,2011,886.23
Tajikistan,"paper,print and packaging",EXPORTS,2011,1465.17
Tajikistan,"paper,print and packaging",IMPORTS,2012,874.7
Tajikistan,"paper,print and packaging",IMPORTS,2013,2062.6
Tajikistan,"paper,print and packaging",IMPORTS,2014,2062.6
Tajikistan,"paper,print and packaging",IMPORTS,2015,2062.6
Tajikistan,"paper,print and packaging",IMPORTS,2016,2063.94
Tajikistan,"paper,print and packaging",IMPORTS,2017,2062.6
Tajikistan,"paper,print and packaging",IMPORTS,2018,2063.94
Tajikistan,"paper,print and packaging",IMPORTS,2019,851.61
Tajikistan,"paper,print and packaging",EXPORTS,2019,496.13
Tajikistan,"paper,print and packaging",IMPORTS,2020,918.24
Tajikistan,"paper,print and packaging",EXPORTS,2020,443.54
Tajikistan,"paper,print and packaging",IMPORTS,2021,918.24
Tajikistan,"paper,print and packaging",EXPORTS,2021,443.54
Tajikistan,roundwood,IMPORTS,2011,68.28
Tajikistan,roundwood,EXPORTS,2011,1276.5
Tajikistan,roundwood,IMPORTS,2012,61.83
Tajikistan,roundwood,EXPORTS,2012,524.0
Tajikistan,roundwood,IMPORTS,2013,61.79
Tajikistan,roundwood,IMPORTS,2014,61.79
Tajikistan,roundwood,IMPORTS,2015,61.79
Tajikistan,roundwood,IMPORTS,2016,61.79
Tajikistan,roundwood,IMPORTS,2017,62.06
Tajikistan,roundwood,IMPORTS,2018,62.06
Tajikistan,roundwood,IMPORTS,2019,108.53
Tajikistan,roundwood,EXPORTS,2019,212.44
Tajikistan,roundwood,IMPORTS,2020,48.28
Tajikistan,roundwood,EXPORTS,2020,289.35
Tajikistan,roundwood,IMPORTS,2021,48.28
Tajikistan,roundwood,EXPORTS,2021,289.35
Tajikistan,sawnwood,IMPORTS,2007,167.64
Tajikistan,sawnwood,IMPORTS,2008,170.33
Tajikistan,sawnwood,IMPORTS,2009,174.04
Tajikistan,sawnwood,IMPORTS,2010,171.49
Tajikistan,sawnwood,IMPORTS,2011,106.7
Tajikistan,sawnwood,IMPORTS,2012,104.64
Tajikistan,sawnwood,IMPORTS,2013,104.64
Tajikistan,sawnwood,IMPORTS,2014,92.06
Tajikistan,sawnwood,IMPORTS,2015,56.32
Tajikistan,sawnwood,EXPORTS,2015,676.0
Tajikistan,sawnwood,IMPORTS,2016,56.32
Tajikistan,sawnwood,IMPORTS,2017,56.32
Tajikistan,sawnwood,IMPORTS,2018,56.32
Tajikistan,sawnwood,IMPORTS,2019,229.84
Tajikistan,sawnwood,EXPORTS,2019,369.67
Tajikistan,sawnwood,IMPORTS,2020,232.88
Tajikistan,sawnwood,EXPORTS,2020,189.5
Tajikistan,sawnwood,IMPORTS,2021,232.88
Tajikistan,sawnwood,EXPORTS,2021,189.5
Tajikistan,wood fuel,IMPORTS,2011,165.33
Tajikistan,wood fuel,EXPORTS,2019,146.78
Tajikistan,wood fuel,EXPORTS,2020,148.0
Tajikistan,wood fuel,EXPORTS,2021,148.0
Tajikistan,case materials,IMPORTS,2011,542.12
Tajikistan,case materials,IMPORTS,2012,543.18
Tajikistan,case materials,IMPORTS,2013,543.18
Tajikistan,case materials,IMPORTS,2014,543.18
Tajikistan,case materials,IMPORTS,2015,543.18
Tajikistan,case materials,IMPORTS,2016,543.18
Tajikistan,case materials,IMPORTS,2017,543.18
Tajikistan,case materials,IMPORTS,2018,543.18
Tajikistan,case materials,IMPORTS,2019,483.35
Tajikistan,case materials,EXPORTS,2019,496.13
Tajikistan,case materials,IMPORTS,2020,946.0
Tajikistan,case materials,EXPORTS,2020,437.54
Tajikistan,case materials,IMPORTS,2021,946.0
Tajikistan,case materials,EXPORTS,2021,437.54
Tajikistan,engineered wood products,IMPORTS,2011,270.15
Tajikistan,engineered wood products,IMPORTS,2012,290.62
Tajikistan,engineered wood products,IMPORTS,2013,290.55
Tajikistan,engineered wood products,IMPORTS,2014,291.26
Tajikistan,engineered wood products,IMPORTS,2015,290.86
Tajikistan,engineered wood products,IMPORTS,2016,290.47
Tajikistan,engineered wood products,IMPORTS,2017,269.34
Tajikistan,engineered wood products,IMPORTS,2018,269.34
Tajikistan,engineered wood products,IMPORTS,2019,235.51
Tajikistan,engineered wood products,EXPORTS,2019,307.0
Tajikistan,engineered wood products,IMPORTS,2020,234.56
Tajikistan,engineered wood products,IMPORTS,2021,234.56
Tajikistan,other pulp,IMPORTS,2019,220.79
Tajikistan,pulpwood,IMPORTS,2011,740.5
Tajikistan,pulpwood,IMPORTS,2012,804.89
Tajikistan,pulpwood,IMPORTS,2013,762.53
Tajikistan,pulpwood,IMPORTS,2014,762.53
Tajikistan,pulpwood,IMPORTS,2015,762.53
Tajikistan,pulpwood,IMPORTS,2016,762.53
Tajikistan,pulpwood,IMPORTS,2017,762.53
Tajikistan,pulpwood,IMPORTS,2018,762.53
Tajikistan,pulpwood,IMPORTS,2019,582.07
Tajikistan,pulpwood,IMPORTS,2020,1394.0
Tajikistan,pulpwood,IMPORTS,2021,1394.0
Tajikistan,veneer sheets,IMPORTS,2011,520.0
Tajikistan,veneer sheets,IMPORTS,2012,90.09
Tajikistan,veneer sheets,IMPORTS,2013,90.09
Tajikistan,veneer sheets,IMPORTS,2014,90.09
Tajikistan,veneer sheets,IMPORTS,2015,90.09
Tajikistan,veneer sheets,IMPORTS,2016,90.09
Tajikistan,veneer sheets,IMPORTS,2017,90.09
Tajikistan,veneer sheets,IMPORTS,2018,90.09
Tajikistan,veneer sheets,IMPORTS,2019,732.47
Tajikistan,wood charcoal,IMPORTS,2011,70.0
Tajikistan,wood charcoal,IMPORTS,2012,59.5
Tajikistan,wood charcoal,IMPORTS,2019,1741.74
Tajikistan,wood charcoal,IMPORTS,2020,2783.0
Tajikistan,wood charcoal,IMPORTS,2021,2783.0
Tajikistan,wood-based panels,IMPORTS,2011,251.91
Tajikistan,wood-based panels,IMPORTS,2012,269.27
Tajikistan,wood-based panels,IMPORTS,2013,269.24
Tajikistan,wood-based panels,IMPORTS,2014,269.24
Tajikistan,wood-based panels,IMPORTS,2015,269.24
Tajikistan,wood-based panels,IMPORTS,2016,269.24
Tajikistan,wood-based panels,IMPORTS,2017,269.24
Tajikistan,wood-based panels,IMPORTS,2018,269.24
Tajikistan,wood-based panels,IMPORTS,2019,235.56
Tajikistan,wood-based panels,EXPORTS,2019,307.0
Tajikistan,wood-based panels,IMPORTS,2020,234.55
Tajikistan,wood-based panels,IMPORTS,2021,234.55
Tajikistan,woodpulp,IMPORTS,2011,740.5
Tajikistan,woodpulp,IMPORTS,2012,804.89
Tajikistan,woodpulp,IMPORTS,2013,762.53
Tajikistan,woodpulp,IMPORTS,2014,762.53
Tajikistan,woodpulp,IMPORTS,2015,762.53
Tajikistan,woodpulp,IMPORTS,2016,762.53
Tajikistan,woodpulp,IMPORTS,2017,762.53
Tajikistan,woodpulp,IMPORTS,2018,762.53
Tajikistan,woodpulp,IMPORTS,2019,582.07
Tajikistan,woodpulp,IMPORTS,2020,1394.0
Tajikistan,woodpulp,IMPORTS,2021,1394.0
Tajikistan,recovered fibre pulp,IMPORTS,2019,219.01
Tajikistan,"wood residue, chips and particles",IMPORTS,2019,466.25
Tajikistan,"wood residue, chips and particles",IMPORTS,2020,396.56
Tajikistan,"wood residue, chips and particles",IMPORTS,2021,396.56
Turkey,case materials,IMPORTS,2007,412.24
Turkey,case materials,EXPORTS,2007,466.24
Turkey,case materials,IMPORTS,2008,630.2
Turkey,case materials,EXPORTS,2008,479.62
Turkey,case materials,IMPORTS,2009,469.51
Turkey,case materials,EXPORTS,2009,357.25
Turkey,case materials,IMPORTS,2010,597.8
Turkey,case materials,EXPORTS,2010,443.7
Turkey,case materials,IMPORTS,2011,708.23
Turkey,case materials,EXPORTS,2011,513.06
Turkey,case materials,IMPORTS,2012,591.91
Turkey,case materials,EXPORTS,2012,481.56
Turkey,case materials,IMPORTS,2013,678.88
Turkey,case materials,EXPORTS,2013,516.12
Turkey,case materials,IMPORTS,2014,685.71
Turkey,case materials,EXPORTS,2014,468.92
Turkey,case materials,IMPORTS,2015,625.44
Turkey,case materials,EXPORTS,2015,413.29
Turkey,case materials,IMPORTS,2016,560.93
Turkey,case materials,EXPORTS,2016,391.31
Turkey,case materials,IMPORTS,2017,628.06
Turkey,case materials,EXPORTS,2017,480.47
Turkey,case materials,IMPORTS,2018,628.06
Turkey,case materials,EXPORTS,2018,480.47
Turkey,case materials,IMPORTS,2019,637.36
Turkey,case materials,EXPORTS,2019,398.45
Turkey,case materials,IMPORTS,2020,582.23
Turkey,case materials,EXPORTS,2020,378.57
Turkey,case materials,IMPORTS,2021,744.41
Turkey,case materials,EXPORTS,2021,668.95
Turkey,engineered wood products,IMPORTS,2007,473.35
Turkey,engineered wood products,EXPORTS,2007,330.88
Turkey,engineered wood products,IMPORTS,2008,524.13
Turkey,engineered wood products,EXPORTS,2008,468.72
Turkey,engineered wood products,IMPORTS,2009,439.16
Turkey,engineered wood products,EXPORTS,2009,412.0
Turkey,engineered wood products,IMPORTS,2010,534.07
Turkey,engineered wood products,EXPORTS,2010,380.86
Turkey,engineered wood products,IMPORTS,2011,625.2
Turkey,engineered wood products,EXPORTS,2011,413.44
Turkey,engineered wood products,IMPORTS,2012,520.56
Turkey,engineered wood products,EXPORTS,2012,451.45
Turkey,engineered wood products,IMPORTS,2013,588.59
Turkey,engineered wood products,EXPORTS,2013,522.4
Turkey,engineered wood products,IMPORTS,2014,623.18
Turkey,engineered wood products,EXPORTS,2014,462.79
Turkey,engineered wood products,IMPORTS,2015,622.05
Turkey,engineered wood products,EXPORTS,2015,394.44
Turkey,engineered wood products,IMPORTS,2016,588.09
Turkey,engineered wood products,EXPORTS,2016,373.27
Turkey,engineered wood products,IMPORTS,2017,583.35
Turkey,engineered wood products,EXPORTS,2017,292.35
Turkey,engineered wood products,IMPORTS,2018,475.13
Turkey,engineered wood products,EXPORTS,2018,298.3
Turkey,engineered wood products,IMPORTS,2019,347.21
Turkey,engineered wood products,EXPORTS,2019,276.18
Turkey,engineered wood products,IMPORTS,2020,403.38
Turkey,engineered wood products,EXPORTS,2020,256.81
Turkey,engineered wood products,IMPORTS,2021,558.04
Turkey,engineered wood products,EXPORTS,2021,414.42
Turkey,non-wood pulp,IMPORTS,2007,1333.48
Turkey,non-wood pulp,IMPORTS,2008,2966.67
Turkey,non-wood pulp,EXPORTS,2008,1200.0
Turkey,non-wood pulp,IMPORTS,2009,1455.0
Turkey,non-wood pulp,EXPORTS,2009,733.33
Turkey,non-wood pulp,IMPORTS,2010,751.67
Turkey,non-wood pulp,EXPORTS,2010,550.0
Turkey,non-wood pulp,IMPORTS,2011,2340.0
Turkey,non-wood pulp,EXPORTS,2011,633.33
Turkey,non-wood pulp,IMPORTS,2012,2420.0
Turkey,non-wood pulp,EXPORTS,2012,516.67
Turkey,non-wood pulp,IMPORTS,2013,1131.58
Turkey,non-wood pulp,EXPORTS,2013,485.0
Turkey,non-wood pulp,IMPORTS,2014,1223.53
Turkey,non-wood pulp,EXPORTS,2014,475.86
Turkey,non-wood pulp,IMPORTS,2015,1025.52
Turkey,non-wood pulp,EXPORTS,2015,480.0
Turkey,non-wood pulp,IMPORTS,2016,914.0
Turkey,non-wood pulp,EXPORTS,2016,366.67
Turkey,non-wood pulp,IMPORTS,2017,765.67
Turkey,non-wood pulp,IMPORTS,2018,710.8
Turkey,non-wood pulp,EXPORTS,2018,1850.0
Turkey,non-wood pulp,IMPORTS,2019,812.0
Turkey,non-wood pulp,EXPORTS,2019,740.0
Turkey,non-wood pulp,IMPORTS,2020,1506.0
Turkey,non-wood pulp,EXPORTS,2020,2428.57
Turkey,non-wood pulp,IMPORTS,2021,1411.75
Turkey,non-wood pulp,EXPORTS,2021,665.0
Turkey,other pulp,IMPORTS,2007,1308.0
Turkey,other pulp,IMPORTS,2008,2966.67
Turkey,other pulp,EXPORTS,2008,1280.0
Turkey,other pulp,IMPORTS,2009,1452.48
Turkey,other pulp,EXPORTS,2009,744.44
Turkey,other pulp,IMPORTS,2010,751.5
Turkey,other pulp,EXPORTS,2010,695.0
Turkey,other pulp,IMPORTS,2011,913.24
Turkey,other pulp,EXPORTS,2011,653.12
Turkey,other pulp,IMPORTS,2012,874.26
Turkey,other pulp,EXPORTS,2012,466.67
Turkey,other pulp,IMPORTS,2013,889.23
Turkey,other pulp,EXPORTS,2013,530.23
Turkey,other pulp,IMPORTS,2014,1165.67
Turkey,other pulp,EXPORTS,2014,529.03
Turkey,other pulp,IMPORTS,2015,1023.75
Turkey,other pulp,EXPORTS,2015,438.33
Turkey,other pulp,IMPORTS,2016,894.4
Turkey,other pulp,EXPORTS,2016,300.0
Turkey,other pulp,IMPORTS,2017,880.66
Turkey,other pulp,EXPORTS,2017,150.0
Turkey,other pulp,IMPORTS,2018,690.97
Turkey,other pulp,EXPORTS,2018,1333.33
Turkey,other pulp,IMPORTS,2019,816.15
Turkey,other pulp,EXPORTS,2019,657.14
Turkey,other pulp,IMPORTS,2020,1356.0
Turkey,other pulp,EXPORTS,2020,2154.55
Turkey,other pulp,IMPORTS,2021,1472.86
Turkey,other pulp,EXPORTS,2021,630.0
Turkey,"paper,print and packaging",IMPORTS,2007,865.67
Turkey,"paper,print and packaging",EXPORTS,2007,1489.74
Turkey,"paper,print and packaging",IMPORTS,2008,1040.25
Turkey,"paper,print and packaging",EXPORTS,2008,1292.31
Turkey,"paper,print and packaging",IMPORTS,2009,969.18
Turkey,"paper,print and packaging",EXPORTS,2009,2948.65
Turkey,"paper,print and packaging",IMPORTS,2010,1000.58
Turkey,"paper,print and packaging",EXPORTS,2010,2912.58
Turkey,"paper,print and packaging",IMPORTS,2011,1146.97
Turkey,"paper,print and packaging",EXPORTS,2011,3026.25
Turkey,"paper,print and packaging",IMPORTS,2012,1001.63
Turkey,"paper,print and packaging",EXPORTS,2012,2813.55
Turkey,"paper,print and packaging",IMPORTS,2013,985.4
Turkey,"paper,print and packaging",EXPORTS,2013,2278.04
